"1","2","x3","x4","x5","x6","x7","x8"
2.37615995513782,-2.84814941854978,-1.10792576703098,1.05245877350536,-1.77219256664475,-2.35513694660281,-0.27106130106496,2.3946336709857
-1.69558856357026,-2.85133547428423,-3.53695687862175,1.01898617409517,0.608265784120693,0.0752793900734168,-0.236881458359271,0.0389782398638323
-0.110981077826776,-2.8543241181636,-0.88192252582155,1.03983962813585,2.09767850449357,-2.57836973764133,-0.251373929391209,-1.42760222747479
-0.880134884532121,-2.85711829028846,-3.14921583818661,1.12313805998603,0.647650895967282,-0.309691200190817,-0.323079791553136,0.0440571912854255
0.0549248733552126,-2.85971118814531,-1.428024429812,-0.97388848611041,-0.082784150314827,-2.02949738347997,1.79052168249285,0.795584628212807
0.205043130456751,-2.86208724984885,-3.01863653332974,1.3988408075062,0.681670627142181,-0.437500054876781,-0.560751475366148,0.052262911752286
0.7237760589731,-2.86422205657894,-1.75078690571112,0.988616086907401,1.13938841362045,-1.70396445740995,-0.124159049405802,-0.383760475706468
1.5347473789693,-2.86608146493848,-2.57505074176909,0.582934479520005,-0.42328872969085,-0.878315396266522,0.312949292089909,1.20165428740075
0.439465917649406,-2.86761997597763,-2.15910978333151,-1.11496773147842,0.587464928243682,-1.29287112961864,2.04759452692007,0.215138851837505
0.475721218673741,-2.86877839536297,-1.56511946737698,1.24408303455911,1.87708460755085,-1.88547622048772,-0.2690358154417,-1.04829498996294
-0.178536506102333,-2.86948067435653,-2.64191189215616,1.2981817381133,-2.76109444791504,-0.807298570623087,-0.274574875378127,3.61846659758449
-0.38271286260783,-2.86962978870175,-0.130023070370707,0.763403258848058,0.271185745577731,-3.31780216732309,0.315465068000537,0.617626991761588
-0.369550898212986,-2.86910248529092,-2.25619828502035,0.218408754868258,1.91173018547593,-1.19024172758799,0.923087578861542,-0.988135339139573
-0.0485464809634627,-2.86774263261044,-1.25622678898664,-1.21223504508872,-0.245884580641693,-2.18882799853625,2.42449564922762,1.20811766436204
0.340177530462602,-2.86535285371744,-2.87797986971057,1.45414753802511,0.414492187085041,-0.565689692726861,-0.162107795425018,0.590789491565965
0.119080124381577,-2.86168404698324,-1.83044669934221,1.99967324557495,-2.03437858379882,-1.61183763800977,-0.617847836686882,3.08772124687925
-1.29760383553543,-2.85642230983245,-1.65430817967012,1.45442214449465,0.416190959202847,-1.78659093259641,0.0283040101235015,0.69088272286563
-0.110522166653432,-2.8491727445518,-1.7088936067564,0.769421469831035,-0.160257518888605,-1.73062028042468,0.826548453055531,1.32745293626651
-0.446454601249563,-2.83943926614233,-2.38977482425867,1.83972478084973,1.23755247481402,-1.04835383783695,-0.116821072614731,-0.00305405009625204
0.484251587920214,-2.82659997296895,-2.92432941158671,2.24873506367222,-0.626520476524894,-0.512414025423459,-0.383746448413034,1.93636953078205
-0.361470101253805,-2.8098771711405,-1.36254161832861,1.44735476292737,-0.327288147348851,-2.0728165935961,0.576432850100175,1.72148206883126
0.561661842680178,-2.78830119312145,-2.31506794178089,2.01602956118751,-1.55716821626995,-1.11890504505837,0.184912647107577,3.045730272094
-2.54793950613337,-2.76066745660751,-0.324601297176506,-0.390114856813662,0.505363409180627,-3.1079864645773,2.78824788004818,1.08870010041637
0.342494498829677,-2.7254865803256,-1.43131835100509,1.16369068495881,1.24471854473483,-1.99988418566326,1.45332677046334,0.467164145019746
1.44137348543431,-2.68092807807742,-1.8069039892336,1.32088379052919,1.87563457438606,-1.6229133223493,1.53825160649618,-0.0323706030222559
1.10258125548369,-2.62475953326522,-2.97127644264803,1.51169993696758,1.37801613156844,-0.457155643849417,1.61407149999748,0.611470156550089
-0.896735242608651,-2.55428541625603,-0.841172692842294,2.85257812352899,1.33232056494318,-2.5858741685697,0.565181134822759,0.819501754379375
0.167159148364582,-2.46629323276461,-1.10252752076763,2.58180186987227,2.27946047114274,-2.32313411555891,1.1534097535426,0.052016164879978
0.890599060999702,-2.35701992455178,-0.198918603637959,2.27060365408619,1.17008639042749,-3.22535780760313,1.80655482533285,1.35940946686023
0.966321371082129,-2.22215874356965,-1.98814257666599,1.07253009179355,2.40561870350123,-1.43474860948964,3.36854815403335,0.341024043845543
-1.85104158779007,-2.05693621389546,-2.83316735651219,3.64382560945701,0.77794234132227,-0.588338604557989,1.17849073247924,2.20528342121455
0.154474947530146,-1.85629946653839,-1.93359744061701,4.40600446610273,1.88740239076051,-1.48652329536771,0.80740047914293,1.35147430338165
-1.23795517519788,-1.6152636946698,-2.90516590635655,4.55882841075856,1.03834817436436,-0.513569604542722,1.04450592296808,2.47392489380596
0.293314306231628,-1.3294724782618,0.74778289646042,1.79975392152825,0.572129113828123,-4.16513318227424,4.17712998084287,3.2286815224551
0.783979727659008,-0.996011307287882,-0.139758170529579,1.62355736092626,-0.509290021240896,-3.27620689019879,4.69064175148352,4.60953632922004
1.46223556806234,-0.614474730703863,-2.2007500234404,4.0321304280132,2.35457324444303,-1.21382981220252,2.55876930015329,2.04978294450016
1.05929002350767,-0.188204988699882,-2.69031406700019,2.35457265466083,3.90497828300265,-0.722880543557272,4.42448086143044,0.799703119391715
0.336978201154383,0.274499267042965,-0.93256027171349,1.96934284764572,2.4421078649978,-2.47924911375851,4.88002511295877,2.5483586954008
-0.609950748681858,0.75955147825905,-1.83988212720505,3.94373360709805,1.64971781946814,-1.5705420331815,2.83102697639064,3.59919583834396
-0.378435622863154,1.2470970590421,-2.53810051198948,2.91854164539456,2.445929852255,-0.870938423311617,3.61654512501871,3.01993874616912
2.0094077370765,1.71275540676444,-1.50118394019037,3.34059247762564,2.18992171239883,-1.90646977002527,2.78164001762338,3.43705017359348
-0.807368743806701,2.13030260447193,-2.61541532111819,0.915060976027363,4.04390347131828,-0.790853164012005,4.62915702082655,1.67530873382178
0.624270538155237,2.47543665855562,-1.20410037571961,2.69383123018635,3.21415702274099,-2.20078288432512,2.13289785878637,2.51848816252747
-1.26163497001198,2.72978996465217,-0.540461347360679,1.91257341056079,1.56485492008201,-2.8630366875986,2.09840811754316,4.09706396494746
